Time,GeneralizedAngle
8.31,154.76487784205014
8.32,154.78741529677538
8.33,154.8100355662417
8.34,154.8326006212864
8.35,154.85474450103482
8.36,154.876160730499
8.370000000000001,154.89647227823227
8.38,154.91545172699122
8.39,154.9329759706953
8.4,154.94891579917055
8.41,154.9631826453757
8.42,154.9756679956243
8.43,154.9864767907053
8.44,154.99593612583305
8.45,155.00426993733325
8.46,155.0115137723093
8.47,155.01782874702164
8.48,155.0235571542837
8.49,155.0293103434782
8.5,155.03518583143236
8.51,155.0412731944872
8.52,155.04757935137954
8.53,155.054560315889
8.540000000000001,155.0627720037065
8.55,155.07052279346433
8.56,155.08046426913302
8.57,155.09339978790763
8.58,155.1098857450246
8.59,155.12975186193162
8.6,155.1526343158138
8.61,155.1777410939354
8.620000000000001,155.2051046169735
8.63,155.23471121342354
8.64,155.26713192248857
8.65,155.3027456208338
8.66,155.34174706158194
8.67,155.3840412017984
8.68,155.42869020596132
8.69,155.45179700448747
8.700000000000001,155.47490380301363
8.71,155.52083787018753
8.72,155.5661054841844
8.73,155.6099280299367
8.74,155.65134589185934
8.75,155.68979639189592
8.76,155.7250828276403
8.77,155.75716603140023
8.78,155.78587168122985
8.790000000000001,155.81097296413068
8.8,155.83239068587787
8.81,155.85009746396807
8.82,155.8641614684644
8.83,155.87453111700952
8.84,155.881097509841
8.85,155.88692112762013
8.86,155.89093905235563
8.870000000000001,155.8930469979026
8.88,155.89296337691027
8.89,155.89085155009334
8.9,155.88730283834096
8.91,155.88368330259837
8.92,155.88099224412116
8.93,155.88003814637275
8.94,155.88094463906552
8.950000000000001,155.88343039824608
8.96,155.88702594720135
8.97,155.89098892504222
8.98,155.89488378103113
8.99,155.89867281389408
9.0,155.90217951207356
9.01,155.90550349309382
9.02,155.9085443686088
9.03,155.91158030040864
9.040000000000001,155.91470202409167
9.05,155.91786100865818
9.06,155.9211402614038
9.07,155.92438480737906
9.08,155.92759318255915
9.09,155.9306609996321
9.1,155.93363041319122
9.11,155.93651833638856
9.120000000000001,155.9391722815387
9.13,155.94143101924195
9.14,155.9432751885652
9.15,155.94458465162157
9.16,155.94535385271215
